,make_source,make_target,match_type,confirmed
279,AirClean Systems,AirClean Systems,exact,TRUE
280,Airborne Life Support Systems,Airborne Life Support Systems,exact,TRUE
281,Aircast,Aircast,exact,TRUE
284,Airon Corp,Airon Corp,exact,TRUE
296,Alaris Medical Systems,Alaris Medical Systems,exact,TRUE
300,Alcon,Alcon,exact,TRUE
301,Alcon Laboratories,Alcon Laboratories,exact,TRUE
304,Alcor Scientific,ALCOR Scientific,exact,TRUE
306,Alere,Alere,exact,TRUE
313,Alimed,AliMed,exact,TRUE
320,Allen Medical Systems,Allen Medical Systems,exact,TRUE
326,Allied Telesyn,Allied Telesyn,exact,TRUE
330,Aloka,Aloka,exact,TRUE
334,Alpha Technics,Alpha Technics,exact,TRUE
336,Alpine Biomed,Alpine Biomed,exact,TRUE
346,Amana,Amana,exact,TRUE
347,Amano,Amano,exact,TRUE
349,Ambu,Ambu,exact,TRUE
364,American Biotech Supply,American Biotech Supply,exact,TRUE
365,American Dade,American Dade,exact,TRUE
377,American Imex,American Imex,exact,TRUE
380,American Optical,American Optical,exact,TRUE
383,American Orthopedics,American Orthopedics,exact,TRUE
389,American Scientific,American Scientific,exact,TRUE
395,Americomp,Americomp,exact,TRUE
399,Ametek,Ametek,exact,TRUE
401,Amico,Amico,exact,TRUE
404,Amprobe,Amprobe,exact,TRUE
417,Angenieux,Angenieux,exact,TRUE
419,AngioDynamics,AngioDynamics,exact,TRUE
421,Angiodynamics,AngioDynamics,exact,TRUE
422,Anodyne Therapy,Anodyne Therapy,exact,TRUE
437,Applied BioSystems,Applied Biosystems,exact,TRUE
438,Applied Biosystems,Applied Biosystems,exact,TRUE
439,Applied Fiberoptics,Applied Fiberoptics,exact,TRUE
440,Applied Medical,Applied Medical,exact,TRUE
446,Aretech,Aretech,exact,TRUE
449,Argos Technologies,Argos Technologies,exact,TRUE
451,Arista,Arista,exact,TRUE
453,Arizant Healthcare,Arizant Healthcare,exact,TRUE
456,ArjoHuntleigh,ArjoHuntleigh,exact,TRUE
458,Arkray,ARKRAY,exact,TRUE
461,Armedica,Armedica,exact,TRUE
465,Armstrong Medical,Armstrong Medical,exact,TRUE
469,Arrow International,Arrow International,exact,TRUE
470,Artel,Artel,exact,TRUE
471,Arteriocyte,Arteriocyte,exact,TRUE
473,Arthrex,Arthrex,exact,TRUE
477,Arthrocare,Arthrocare,exact,TRUE
482,Aseptico,Aseptico,exact,TRUE
487,Aspect Imaging,Aspect Imaging,exact,TRUE
489,Aspect Medical Systems,Aspect Medical Systems,exact,TRUE
491,Aspen Labs,Aspen Labs,exact,TRUE
494,Atago,ATAGO,exact,TRUE
501,Atom Medical,Atom Medical,exact,TRUE
511,Audioscan,Audioscan,exact,TRUE
512,Augustine Medical,Augustine Medical,exact,TRUE
522,Avanti,Avanti,exact,TRUE
523,Avantik Biogroup,Avantik Biogroup,exact,TRUE
529,Avox Systems,AVOX Systems,exact,TRUE
530,Awareness Technology,Awareness Technology,exact,TRUE
537,Azure biosystems,Azure Biosystems,exact,TRUE
550,B&L Engineering,B&L Engineering,exact,TRUE
556,BALDOR,Baldor,exact,TRUE
558,BARD ,Bard,exact,TRUE
563,BARRX Medical,Barrx Medical,exact,TRUE
564,BAUMER,Baumer,exact,TRUE
565,BAUSCH & LOMB,Bausch & Lomb,exact,TRUE
573,BC Biomedical,BC Biomedical,exact,TRUE
579,BCI International,BCI International,exact,TRUE
589,BERCHTOLD,Berchtold,exact,TRUE
592,BERRCOM,Berrcom,exact,TRUE
594,BFW,BFW,exact,TRUE
604,BIO-LOGIC SYSTEMS,Bio-Logic Systems,exact,TRUE
606,BIO-TEK,Bio-Tek,exact,TRUE
618,BK Precision,BK Precision,exact,TRUE
622,BLACK & DECKER,Black & Decker,exact,TRUE
630,BOEHRINGER MANNHEIM,Boehringer Mannheim,exact,TRUE
633,BOEKEL SCIENTIFIC,Boekel Scientific,exact,TRUE
640,BR Surgical,BR Surgical,exact,TRUE
645,BRAINLAB,BrainLAB,exact,TRUE
655,BSN Medical,BSN Medical,exact,TRUE
671,BYRON MEDICAL,Byron Medical,exact,TRUE
683,Barco,Barco,exact,TRUE
696,Barnstead,Barnstead,exact,TRUE
702,Barrx Medical,Barrx Medical,exact,TRUE
706,Baumer,Baumer,exact,TRUE
707,Bausch & Lomb,Bausch & Lomb,exact,TRUE
712,Baxa,Baxa,exact,TRUE
715,Baxter,Baxter,exact,TRUE
727,Bayer,Bayer,exact,TRUE
733,Baylis Medical,Baylis Medical,exact,TRUE
744,Beckman Coulter,Beckman Coulter,exact,TRUE
748,Becton Dickinson,Becton Dickinson,exact,TRUE
752,Bee Robotics,Bee Robotics,exact,TRUE
753,Befour,Befour,exact,TRUE
758,Belimed,BeliMed,exact,TRUE
766,Belmont Equipment,Belmont Equipment,exact,TRUE
773,BenQ,BenQ,exact,TRUE
774,Benchmark Scientific,Benchmark Scientific,exact,TRUE
777,Bender,Bender,exact,TRUE
778,Bennett X-Ray,Bennett X-Ray,exact,TRUE
780,Benq,BenQ,exact,TRUE
783,Berchtold,Berchtold,exact,TRUE
792,Best Power,Best Power,exact,TRUE
799,Beurer,Beurer,exact,TRUE
800,Beverage Air,Beverage Air,exact,TRUE
803,Bicron,Bicron,exact,TRUE
814,Bio-Med Devices,Bio-Med Devices,exact,TRUE
826,BioCare Medical,Biocare Medical,exact,TRUE
827,BioExpress,Bioexpress,exact,TRUE
834,BioMedix,Biomedix,exact,TRUE
835,BioMicroLab,BioMicroLab,exact,TRUE
849,Biolitec,Biolitec,exact,TRUE
854,Biomedical Life Systems,Biomedical Life Systems,exact,TRUE
857,Biomerieux,bioMerieux ,exact,TRUE
863,Bioness,Bioness,exact,TRUE
869,Bioptics,Bioptics,exact,TRUE
871,Biosense Webster,Biosense Webster,exact,TRUE
885,Biotronik,Biotronik,exact,TRUE
893,Bk Medical,BK Medical,exact,TRUE
894,Bk Precision,BK Precision,exact,TRUE
897,Black & Decker,Black & Decker,exact,TRUE
898,Black Box,Black Box,exact,TRUE
900,Blickman,Blickman,exact,TRUE
903,Block Scientific,Block Scientific,exact,TRUE
904,Blue M Electric,Blue M Electric,exact,TRUE
910,Body-Solid,Body-Solid,exact,TRUE
915,Boehringer Mannheim,Boehringer Mannheim,exact,TRUE
917,Boekel Scientific,Boekel Scientific,exact,TRUE
922,Bosch,Bosch,exact,TRUE
924,Boston Scientific,Boston Scientific,exact,TRUE
938,BrainLab,BrainLAB,exact,TRUE
945,Bransonic,Bransonic,exact,TRUE
946,Braun,Braun,exact,TRUE
947,Brecknell,Brecknell,exact,TRUE
950,Brewer Company,Brewer Company,exact,TRUE
958,Brother,Brother,exact,TRUE
961,Bruker Daltonics,Bruker Daltonics,exact,TRUE
965,Buffalo Dental Manufacturing,Buffalo Dental Manufacturing,exact,TRUE
967,Buffalo Filter,Buffalo Filter,exact,TRUE
969,Bullard,Bullard,exact,TRUE
970,Bunn,Bunn,exact,TRUE
971,Bunnell,Bunnell,exact,TRUE
973,Burdick,Burdick,exact,TRUE
983,Byron Medical,Byron Medical,exact,TRUE
985,C & A SCIENTIFIC,C & A Scientific,exact,TRUE
995,CAMBRIDGE INSTRUMENTS,Cambridge Instruments,exact,TRUE
1006,CARDINAL,Cardinal,exact,TRUE
1007,CARDINAL HEALTH,Cardinal Health,exact,TRUE
1017,CARESTREAM HEALTH,Carestream Health,exact,TRUE
1025,CBG BIOTECH,CBG Biotech,exact,TRUE
1027,CBG Biotech,CBG Biotech,exact,TRUE
1039,CHARLES RIVER,Charles River,exact,TRUE
1044,CHF Solutions,CHF Solutions,exact,TRUE
1048,CHOLESTECH,Cholestech,exact,TRUE
1051,CINCINNATI SUB-ZERO,Cincinnati Sub-Zero,exact,TRUE
1062,CISCO,Cisco,exact,TRUE
1065,CLINICAL DATA,Clinical Data ,exact,TRUE
1068,CLINTON INDUSTRIES,Clinton Industries,exact,TRUE
1073,CMS,CMS,exact,TRUE
1074,CNMC,CNMC,exact,TRUE
1078,CODONICS,Codonics,exact,TRUE
1086,COMPUMEDICS,Compumedics,exact,TRUE
1091,CONFIRMA,Confirma,exact,TRUE
1100,CONTROL COMPANY,Control Company,exact,TRUE
1102,CONTROLLED POWER COMPANY,Controlled Power Company,exact,TRUE
1107,COROMETRICS,Corometrics,exact,TRUE
1108,CORPAK MedSystems,Corpak Medsystems,exact,TRUE
1120,CS Medical,CS Medical,exact,TRUE
1122,CSA Medical,CSA Medical,exact,TRUE
1134,CYBERPOWER,CyberPower,exact,TRUE
1143,Cadwell,Cadwell,exact,TRUE
1153,Cambridge Instruments,Cambridge Instruments,exact,TRUE
1160,Candela,Candela,exact,TRUE
1163,Canon,Canon,exact,TRUE
1169,Capintec,Capintec,exact,TRUE
1176,Cardiac Science,Cardiac Science,exact,TRUE
1178,Cardinal,Cardinal,exact,TRUE
1179,Cardinal Health,Cardinal Health,exact,TRUE
1189,CardioDynamics,CardioDynamics,exact,TRUE
1190,CardioQuip,Cardioquip,exact,TRUE
1194,Cardiodynamics,CardioDynamics,exact,TRUE
1209,Carefusion,CareFusion,exact,TRUE
1212,Caresono,Caresono,exact,TRUE
1215,Carestream Health,Carestream Health,exact,TRUE
1219,CaridianBCT,CaridianBCT,exact,TRUE
1224,Carl Zeiss Meditec,Carl Zeiss Meditec,exact,TRUE
1230,Carr Corporation,Carr Corporation ,exact,TRUE
1231,Carrier,Carrier,exact,TRUE
1234,Castle,Castle,exact,TRUE
1242,Cefar Medical,Cefar Medical,exact,TRUE
1244,Cellavision,CellaVision,exact,TRUE
1253,Cepheid,Cepheid,exact,TRUE
1260,Chad Therapeutics,Chad Therapeutics,exact,TRUE
1266,Chatillon,Chatillon,exact,TRUE
1275,Chemetron,Chemetron,exact,TRUE
1290,Cholestech,Cholestech,exact,TRUE
1294,Cianna Medical,Cianna Medical,exact,TRUE
1298,Cincinnati Sub-Zero,Cincinnati Sub-Zero,exact,TRUE
1316,Clay Adams,Clay Adams,exact,TRUE
1321,Clinical Data,Clinical Data ,exact,TRUE
1331,Clinton Industries,Clinton Industries,exact,TRUE
1336,Cobe,Cobe,exact,TRUE
1344,Codman,Codman,exact,TRUE
1350,Coherent,Coherent,exact,TRUE
1356,Coleman,Coleman,exact,TRUE
1357,Colin,Colin,exact,TRUE
1362,Coltene/Whaledent,Coltene/Whaledent,exact,TRUE
1366,Compaq,Compaq,exact,TRUE
1369,Compat,Compat,exact,TRUE
1371,Compression Therapy Concepts,Compression Therapy Concepts,exact,TRUE
1387,Contec,CONTEC,exact,TRUE
1391,Continental Metal,Continental Metal,exact,TRUE
1395,Control Company,Control Company,exact,TRUE
1399,Cook Medical,Cook Medical,exact,TRUE
1412,Cooper-Atkins,Cooper-Atkins,exact,TRUE
1413,CooperSurgical,CooperSurgical,exact,TRUE
1424,Corning,Corning,exact,TRUE
1429,Corpak Medsystems,Corpak Medsystems,exact,TRUE
1432,Cosman,Cosman,exact,TRUE
1437,Covaris,Covaris,exact,TRUE
1438,Covidien,Covidien,exact,TRUE
1449,Crest Ultrasonics,Crest Ultrasonics,exact,TRUE
1454,Critikon,Critikon,exact,TRUE
1468,Curlin Medical,Curlin Medical,exact,TRUE
1471,Currie Medical,Currie Medical,exact,TRUE
1475,Curtis,Curtis,exact,TRUE
1478,Custom Ultrasonics,Custom Ultrasonics,exact,TRUE
1483,Cyberpower,CyberPower,exact,TRUE
1484,Cybex,Cybex,exact,TRUE
1490,Cytologix,Cytologix,exact,TRUE
1492,Cytyc,Cytyc,exact,TRUE
1503,DAKMED,Dakmed,exact,TRUE
1507,DANBY,Danby,exact,TRUE
1512,DATEX-OHMEDA,Datex-Ohmeda,exact,TRUE
1524,DELTEC,Deltec,exact,TRUE
1536,DEVILBISS,DeVilbiss,exact,TRUE
1538,DEWALT,Dewalt,exact,TRUE
1543,DIAMONDBACK,Diamondback,exact,TRUE
1563,DORNIER MEDTECH,Dornier MedTech,exact,TRUE
1565,DORON PRECISION SYSTEMS,Doron Precision Systems,exact,TRUE
1566,DPC,DPC,exact,TRUE
1567,DRAEGER ,Draeger,exact,TRUE
1568,DRE,DRE,exact,TRUE
1578,DUKANE,Dukane,exact,TRUE
1601,Dade Behring,Dade Behring ,exact,TRUE
1604,Dakmed,Dakmed,exact,TRUE
1612,Damon,Damon,exact,TRUE
1614,Danby,Danby,exact,TRUE
1619,DataChem,DataChem,exact,TRUE
1620,Datascope,Datascope,exact,TRUE
1624,Datex-Ohmeda,Datex-Ohmeda,exact,TRUE
1636,De Soutter Medical,De Soutter Medical,exact,TRUE
1649,Del Medical,Del Medical,exact,TRUE
1654,Dell,Dell,exact,TRUE
1659,Delta,Delta,exact,TRUE
1660,Deltec,Deltec,exact,TRUE
1667,Dentsply,DENTSPLY,exact,TRUE
1671,Denver Instrument,Denver Instrument,exact,TRUE
1673,Depuy Synthes,Depuy Synthes,exact,TRUE
1676,Derungs,Derungs,exact,TRUE
1680,Designs For Vision,Designs for Vision,exact,TRUE
1684,Detecto,Detecto,exact,TRUE
1696,DiaSorin ,DiaSorin,exact,TRUE
1704,Diamedix,Diamedix,exact,TRUE
1713,Diesse,Diesse,exact,TRUE
1718,Digirad,Digirad,exact,TRUE
1744,Dornier,Dornier,exact,TRUE
1745,Dornier MedTech,Dornier MedTech,exact,TRUE
1751,Draeger,Draeger,exact,TRUE
1757,Drew Scientific,Drew Scientific,exact,TRUE
1759,Drive Medical,Drive Medical,exact,TRUE
1765,DuPont,DuPont,exact,TRUE
1769,Dupont,DuPont,exact,TRUE
1770,Durabuilt Medical,Durabuilt Medical,exact,TRUE
1772,Dwyer,Dwyer,exact,TRUE
1777,Dymo,DYMO,exact,TRUE
1781,Dynatronics,Dynatronics,exact,TRUE
1813,EKF Diagnostics,EKF Diagnostics,exact,TRUE
1843,EMD Chemicals,EMD Chemicals,exact,TRUE
1851,EMPI,EMPI,exact,TRUE
1864,EP Technologies,EP Technologies,exact,TRUE
1866,EPSON,Epson,exact,TRUE
1871,ERTCO,Ertco,exact,TRUE
1883,EVO Medical Solutions,EVO Medical Solutions,exact,TRUE
1904,Echosens,EchoSens,exact,TRUE
1917,Edwards Lifesciences,Edwards Lifesciences,exact,TRUE
1927,Eizo,EIZO,exact,TRUE
1944,Elekta,Elekta  ,exact,TRUE
1946,Elema Schonander,Elema Schonander,exact,TRUE
1949,Elgin,Elgin,exact,TRUE
1951,Ellex,Ellex,exact,TRUE
1955,Ellman,Ellman,exact,TRUE
1959,Elmed,Elmed,exact,TRUE
1964,Emergent Respiratory,Emergent Respiratory,exact,TRUE
1966,Emerson,Emerson,exact,TRUE
1975,EndoChoice,EndoChoice,exact,TRUE
1981,Endure Medical,Endure Medical ,exact,TRUE
1990,Envirco,Envirco,exact,TRUE
1994,Eppendorf,Eppendorf,exact,TRUE
1998,Epredia,Epredia,exact,TRUE
1999,Epson,Epson,exact,TRUE
2001,Erbe,ERBE,exact,TRUE
2004,Ertco,Ertco,exact,TRUE
2005,Esa,ESA,exact,TRUE
2016,Ethicon Endo-Surgery,Ethicon Endo-Surgery,exact,TRUE
2018,Ethicon Inc.,Ethicon Inc.,exact,TRUE
2038,Exergen,Exergen,exact,TRUE
2043,Extech Instruments,Extech Instruments,exact,TRUE
2045,Extron Electronics,Extron Electronics,exact,TRUE
2046,Ez Way,EZ Way,exact,TRUE
2047,Ezer,Ezer,exact,TRUE
2061,FISHER SCIENTIFIC,Fisher Scientific,exact,TRUE
2073,FOLLETT CORPORATION,Follett Corporation,exact,TRUE
2074,FORESIGHT IMAGING,Foresight Imaging,exact,TRUE
2079,FRESENIUS MEDICAL CARE,Fresenius Medical care,exact,TRUE
2114,Fiagon,Fiagon,exact,TRUE
2115,Fiberoptic Medical,Fiberoptic Medical,exact,TRUE
2125,Fischer Imaging,Fischer Imaging,exact,TRUE
2127,Fisher & Paykel,Fisher & Paykel,exact,TRUE
2133,Fisher Scientific,Fisher Scientific,exact,TRUE
2135,Fisherbrand,Fisherbrand,exact,TRUE
2144,Fluke,Fluke,exact,TRUE
2145,Fluke Biomedical,Fluke Biomedical,exact,TRUE
2161,Foresight Imaging,Foresight Imaging,exact,TRUE
2164,Forma Scientific,Forma Scientific,exact,TRUE
2168,Fowler,Fowler,exact,TRUE
2170,Freemotion,FreeMotion,exact,TRUE
2175,Frigidaire,Frigidaire,exact,TRUE
2176,Frigitronics,Frigitronics,exact,TRUE
2179,Fujifilm,FujiFilm,exact,TRUE
2185,Fujitsu,Fujitsu,exact,TRUE
2186,Fukuda Denshi,Fukuda Denshi,exact,TRUE
2199,GAMBRO,Gambro,exact,TRUE
2202,GATEWAY,Gateway,exact,TRUE
2211,GE Healthcare,GE Healthcare,exact,TRUE
2216,GE MEDICAL SYSTEMS,GE Medical Systems,exact,TRUE
2223,GENERAL ELECTRIC,General Electric,exact,TRUE
2229,GENESIS BPS,GENESIS BPS,exact,TRUE
2230,GENICOM,Genicom,exact,TRUE
2239,GG & B,GG & B,exact,TRUE
2244,GIVEN IMAGING,Given Imaging,exact,TRUE
2251,GN Otometrics,GN Otometrics,exact,TRUE
2258,GRAFCO,Grafco,exact,TRUE
2276,GYRUS ACMI,Gyrus ACMI,exact,TRUE
2279,Gamatronic,Gamatronic,exact,TRUE
2280,Gambro,Gambro,exact,TRUE
2289,Gast Manufacturing,Gast Manufacturing,exact,TRUE
2296,Gaymar Industries,Gaymar Industries,exact,TRUE
2304,Gen-Probe,Gen-Probe,exact,TRUE
2313,Gendron,Gendron ,exact,TRUE
2315,General Data,General Data,exact,TRUE
2322,General Tools & instruments,General Tools & Instruments,exact,TRUE
2324,Genesis BPS,GENESIS BPS,exact,TRUE
2329,Gentec,GENTEC,exact,TRUE
2336,Getinge,Getinge,exact,TRUE
2345,Given Imaging,Given Imaging,exact,TRUE
2356,Global Industrial,Global industrial,exact,TRUE
2359,Global Surgical,Global Surgical,exact,TRUE
2366,Gomco,Gomco,exact,TRUE
2369,Good-Lite,Good-Lite,exact,TRUE
2370,Goodman,Goodman,exact,TRUE
2372,Goodwin Manufacturing,Goodwin Manufacturing,exact,TRUE
2375,Grafco,Grafco,exact,TRUE
2377,Graham-Field,Graham-Field,exact,TRUE
2381,Gralab,GraLab,exact,TRUE
2382,Grams Medical,Grams Medical,exact,TRUE
2400,"Guldmann, Inc.","Guldmann, Inc.",exact,TRUE
2418,HAMILTON COMPANY,Hamilton Company,exact,TRUE
2420,HAMILTON MEDICAL,Hamilton Medical,exact,TRUE
2426,HARRIS,Harris,exact,TRUE
2429,HAUSTED,Hausted,exact,TRUE
2430,HCI Fitness,HCI Fitness,exact,TRUE
2434,HEALTHCARE LIGHTING,Healthcare Lighting,exact,TRUE
2445,HENRY SCHEIN,Henry Schein,exact,TRUE
2449,HGM,HGM,exact,TRUE
2457,HK SURGICAL,HK Surgical,exact,TRUE
2458,HK Surgical,HK Surgical,exact,TRUE
2467,HOKANSON,Hokanson,exact,TRUE
2470,HONEYWELL,Honeywell,exact,TRUE
2476,HOTPACK,Hotpack,exact,TRUE
2480,HUDSON,Hudson,exact,TRUE
2482,HUNTLEIGH HEALTHCARE,Huntleigh Healthcare,exact,TRUE
2484,HUNTRON,Huntron,exact,TRUE
2488,HYUNDAI,Hyundai,exact,TRUE
2491,Haag-Streit,Haag-Streit,exact,TRUE
2504,Haier,Haier,exact,TRUE
2510,Hamilton,Hamilton,exact,TRUE
2512,Hamilton Bell,Hamilton Bell,exact,TRUE
2516,Hamilton Medical,Hamilton Medical,exact,TRUE
2523,Hanna instruments,Hanna Instruments,exact,TRUE
2533,Harloff,Harloff,exact,TRUE
2534,Harris,Harris,exact,TRUE
2536,Harvest Technologies,Harvest Technologies,exact,TRUE
2537,Hausmann Industries,Hausmann Industries,exact,TRUE
2540,Hausted,Hausted,exact,TRUE
2553,Health-O-Meter,Health-O-Meter,exact,TRUE
2555,HealthSmart,HealthSmart,exact,TRUE
2557,HealthTronics,Healthtronics,exact,TRUE
2559,Healthdyne,Healthdyne,exact,TRUE
2562,Healthmark,Healthmark,exact,TRUE
2565,Healthrider,HealthRider,exact,TRUE
2574,Heidelberg Engineering,Heidelberg Engineering,exact,TRUE
2576,Heidolph,Heidolph,exact,TRUE
2585,Helmer,Helmer,exact,TRUE
2592,HemaTechnologies,HemaTechnologies,exact,TRUE
2594,Hematechnologies,HemaTechnologies,exact,TRUE
2601,Hemocue,Hemocue,exact,TRUE
2602,Hemostatix Medical Technologies,Hemostatix Medical Technologies,exact,TRUE
2607,Henry Schein,Henry Schein,exact,TRUE
2613,Heraeus,Heraeus,exact,TRUE
2626,Hewlett Packard,Hewlett Packard,exact,TRUE
2630,Hilco,Hilco,exact,TRUE
2631,Hill Laboratories,Hill Laboratories,exact,TRUE
2634,Hill-Rom,Hill-Rom,exact,TRUE
2650,Hoefer Scientific Instruments,Hoefer Scientific Instruments,exact,TRUE
2655,Hokanson,Hokanson,exact,TRUE
2658,Hologic,Hologic,exact,TRUE
2665,Honeywell,Honeywell,exact,TRUE
2671,Hospira,Hospira,exact,TRUE
2673,Hotpoint,Hotpoint,exact,TRUE
2675,HoverTech International,HoverTech International,exact,TRUE
2677,Hovertech International,HoverTech International,exact,TRUE
2680,Hoyer,Hoyer,exact,TRUE
2684,Hubbell,Hubbell,exact,TRUE
2686,Hudson RCI,Hudson Rci,exact,TRUE
2688,Huestis,Huestis,exact,TRUE
2690,Humphrey,Humphrey,exact,TRUE
2698,Hydra Fitness Industries,Hydra Fitness Industries,exact,TRUE
2702,Hygenic,Hygenic,exact,TRUE
2709,IBM,IBM,exact,TRUE
2715,ICAD,iCAD,exact,TRUE
2719,ICS MEDICAL,ICS Medical,exact,TRUE
2720,ICS Medical,ICS Medical,exact,TRUE
2721,ICU Medical,ICU Medical,exact,TRUE
2734,IKA,IKA,exact,TRUE
2739,ILC Dover,ILC Dover,exact,TRUE
2741,IMADA,Imada,exact,TRUE
2753,INTEGRA LIFESCIENCES,Integra Lifesciences,exact,TRUE
2761,INTERNATIONAL TECHNIDYNE,International Technidyne,exact,TRUE
2775,IRIS DIAGNOSTICS,Iris Diagnostics,exact,TRUE
2782,ITC,ITC,exact,TRUE
2790,IVOCLAR VIVADENT,Ivoclar Vivadent,exact,TRUE
2793,Icare,ICare,exact,TRUE
2798,Ics Medical,ICS Medical,exact,TRUE
2799,Ideal Medical Products,Ideal Medical Products,exact,TRUE
2806,Ikegami,Ikegami,exact,TRUE
2810,Illumina,illumina,exact,TRUE
2816,Image Stream Medical,Image Stream Medical,exact,TRUE
2817,ImageWorks,Imageworks,exact,TRUE
2820,Imex,Imex,exact,TRUE
2824,Immucor,Immucor,exact,TRUE
2827,Impact Instrumentation,Impact Instrumentation,exact,TRUE
2831,Imperial Surgical,Imperial Surgical,exact,TRUE
2835,InTouch Health,InTouch Health,exact,TRUE
2838,Inficon,Inficon,exact,TRUE
2839,Infimed,InfiMed,exact,TRUE
2840,Infolab,Infolab,exact,TRUE
2842,Ingersoll Rand,Ingersoll Rand,exact,TRUE
2843,Ingmar,IngMar,exact,TRUE
2851,Insize,Insize,exact,TRUE
2861,Instrumentation Laboratory,Instrumentation Laboratory,exact,TRUE
2864,Integra LifeSciences,Integra Lifesciences,exact,TRUE
2867,Integra Lifesciences,Integra Lifesciences,exact,TRUE
2875,Intelligent Weighing Technology,Intelligent Weighing Technology,exact,TRUE
2878,Interacoustics,Interacoustics,exact,TRUE
2893,Intouch Health,InTouch Health,exact,TRUE
2898,Intuitive Surgical,Intuitive Surgical,exact,TRUE
2901,Invacare,Invacare,exact,TRUE
2908,Iomed,IOMED,exact,TRUE
2909,Iradimed,iRadimed,exact,TRUE
2911,Iridex,IRIDEX,exact,TRUE
2914,Iris Diagnostics,Iris Diagnostics,exact,TRUE
2929,JAMAR,Jamar,exact,TRUE
2941,JOERNS,Joerns,exact,TRUE
2942,JOHNSON & JOHNSON,Johnson & Johnson,exact,TRUE
2947,JOUAN,Jouan,exact,TRUE
2968,John Bunn,John Bunn,exact,TRUE
2974,Johnson & Johnson,Johnson & Johnson,exact,TRUE
2976,Johnson Controls,Johnson Controls,exact,TRUE
2978,Johnson Level,Johnson Level,exact,TRUE
2988,Jun-Air,JUN-AIR,exact,TRUE
2990,Jvc,JVC,exact,TRUE
3010,KENMORE,Kenmore,exact,TRUE
3017,KLS MARTIN,KLS Martin,exact,TRUE
3018,KLS Martin,KLS Martin,exact,TRUE
3029,Karl Kaps,Karl Kaps,exact,TRUE
3030,Karl Storz,Karl Storz,exact,TRUE
3041,Keeler,Keeler,exact,TRUE
3046,Kendall,Kendall,exact,TRUE
3050,Kendro Laboratory Products,Kendro Laboratory Products,exact,TRUE
3052,Kenmore,Kenmore,exact,TRUE
3054,Kentec Medical,Kentec Medical,exact,TRUE
3062,KineTec,Kinetec,exact,TRUE
3073,Kodak,Kodak,exact,TRUE
3075,Konica,Konica,exact,TRUE
3084,Koven Technology,Koven Technology,exact,TRUE
3091,Kraus,KRAUS,exact,TRUE
3104,LABORIE,Laborie,exact,TRUE
3112,LANDICE,Landice,exact,TRUE
3118,LASERSCOPE,Laserscope,exact,TRUE
3129,LEXION MEDICAL,Lexion Medical,exact,TRUE
3130,LEXMARK,Lexmark,exact,TRUE
3131,LG Electronics,LG Electronics,exact,TRUE
3134,LIEBERT,Liebert,exact,TRUE
3140,LINAK,Linak,exact,TRUE
3143,LINET,Linet,exact,TRUE
3157,LUMENIS,Lumenis,exact,TRUE
3159,LUMEON,Lumeon,exact,TRUE
3164,LW SCIENTIFIC,LW Scientific,exact,TRUE
3166,LW Scientific,LW Scientific,exact,TRUE
3170,Lab Companion,Lab Companion,exact,TRUE
3175,Labconco,Labconco,exact,TRUE
