,Unnamed: 0,model_name_source,model_name_target,confidence,match_type,mel_id,make_target,modality_target,confirmed
2,2,Easy ApneaTrak - Easy Apneatrak Recorder,,0.0,no_match,,Cadwell,,False
0,0,STM-10 - Stim,Pathway STM-10,0.9,llm,752090.0,The Prometheus Group,General Biomedical,False
1,1,"PATHWAY MR10 - Surface Em Feedback, Dual",,0.8,no_match,,The Prometheus Group,,False
2,2,Pathway MR20 - Surface Emg Monitor,,0.8,no_match,,The Prometheus Group,,False
3,3,TR-10 - Pathway - Biofeedback Device,,0.7,no_match,,The Prometheus Group,,False
0,0,EU-35 - Phoresis Scanning System,Phoresis,0.9,llm,739339.0,Sebia,Hardware,False
1,1,HYDRASYS LC - Electrophoresis System,Hydrasys LC,0.95,llm,746852.0,Sebia,Molecular,False
0,0,Quantum 2,Quantum 2,,exact,755361.0,Smith & Nephew,Surgery,True
1,1,72290105 - Werewolf Rf20000 Controller,RF2000 Werewolf,0.8,llm,801643.0,Smith & Nephew,Surgery,False
2,2,72290146 - Werewolf+ RF20000 Controller,RF2000 Werewolf,0.8,llm,801643.0,Smith & Nephew,Surgery,False
3,3,7211010 - Dyonics 25,Dyonics 25,0.9,llm,10893.0,Smith & Nephew,Miscellaneous,False
4,4,72200873 - Dyonics Power II Control System,Dyonics Power II,0.85,llm,760725.0,Smith & Nephew,Hardware,False
5,5,RF12000 - Quantum 2,Quantum 2,0.9,llm,755361.0,Smith & Nephew,Surgery,False
6,6,RF8000E - FA Coblator II,,0.0,no_match,,Smith & Nephew,,False
0,0,EA020 - Voyant Electrosurgical Generator,Voyant EA020,0.9,llm,801407.0,Applied Medical,Electrical,False
0,0,Gen11,Harmonic GEN11,0.9,llm,796616.0,Ethicon Endo-Surgery,Surgery,False
1,1,1000 Mega Power,,0.0,no_match,,Ethicon Endo-Surgery,,False
2,2,1000 Mega Power (Gen 1),,0.0,no_match,,Ethicon Endo-Surgery,,False
3,3,MEGEN1,,0.0,no_match,,Ethicon Endo-Surgery,,False
4,4,XW200482 - Gynecare Versapoint,,0.0,no_match,,Ethicon Endo-Surgery,,False
5,5,Gynecare 2410D,,0.0,no_match,,Ethicon Endo-Surgery,,False
6,6,360 Smoke Evacuator,,0.0,no_match,,Ethicon Endo-Surgery,,False
0,0,430-A - Sensititre AIM,,0.0,no_match,,TREK Diagnostic Systems,,False
1,1,437 - Nephelometer,,0.0,no_match,,TREK Diagnostic Systems,,False
0,0,7-796 Hyfrecator,Hyfrecator 733,0.8,llm,752037.0,Birtcher Medical Systems,Surgery,False
1,1,7-797 Hyfrecator,Hyfrecator 733,0.8,llm,752037.0,Birtcher Medical Systems,Surgery,False
0,0,A1250S-V - Aaron 1250,Aaron A1250,0.85,llm,10220.0,Bovie Aaron Medical,Surgery,False
1,1,A900 - Aaron 900,Aaron A900,0.95,llm,10223.0,Bovie Aaron Medical,Surgery,False
2,2,A950 - Aaron 950,Aaron A950,0.95,llm,10224.0,Bovie Aaron Medical,Surgery,False
3,3,Aaron A940,Aaron 940,0.9,llm,755120.0,Bovie Aaron Medical,Surgery,False
4,4,Bantam PRO,,0.0,no_match,,Bovie Aaron Medical,,False
5,5,Derm 942 HF Desiccator,,0.0,no_match,,Bovie Aaron Medical,,False
0,0,Finesse ESU-100,Finesse,0.85,llm,10334.0,Utah Medical,Surgery,False
0,0,Force 2,Force 2,,exact,735664.0,Valleylab,Surgery,True
1,1,Force FX-C,forcefxc,,skip_special_chars,,Valleylab,,False
0,0,MC-4A,,0.8,no_match,,Macan,,False
0,0,IRC2100,IRC2100,,exact,744022.0,Redfield,Surgery,True
0,0,CPX Ultima Series - Metabolic Stress Test System,Ultima CPX,0.9,llm,768493.0,MGC Diagnostics,General Biomedical,False
1,1,960912 - Lode Corival Cycle Ergometer,,1.0,no_match,,MGC Diagnostics,,False
0,0,Pro II - Total Body Ergometer,PRO 2,0.85,llm,752162.0,Scifit,Patient Care and Exam,False
1,1,PRO 1000 - Upper Body Ergometer,Pro 1000,0.95,llm,735911.0,Scifit,Patient Care and Exam,False
2,2,RST7000 - Stepone Recumbent Stepper,RST7000,0.95,llm,752165.0,Scifit,Patient Care and Exam,False
3,3,ISO7000R - Stepone Recumbent Stepper,ISO 7000R,0.95,llm,795971.0,Scifit,Patient Care and Exam,False
4,4,Rex 7000 - Rex Total Body Recumbent Elliptical,REX,0.8,llm,748156.0,Scifit,Patient Care and Exam,False
0,0,Fitron,Fitron,,exact,735896.0,Cybex,Patient Care and Exam,True
1,1,770T,770T,,exact,786632.0,Cybex,General Biomedical,True
2,2,2460 - Upper Body Ergometer,UBE,0.9,llm,735897.0,Cybex,Patient Care and Exam,False
3,3,625R - Recumbent Bike,500R,0.7,llm,735895.0,Cybex,Patient Care and Exam,False
4,4,12001 Chest Press,VR2 Chest Press,0.8,llm,735913.0,Cybex,Patient Care and Exam,False
5,5,12020 Pulldown,VR2 Lat Pulldown,0.8,llm,737728.0,Cybex,Patient Care and Exam,False
6,6,12030 Row,VR1 Row,0.8,llm,787762.0,Cybex,Patient Care and Exam,False
7,7,12052 Leg Extension,VR2 Leg Extension,0.8,llm,735914.0,Cybex,Patient Care and Exam,False
8,8,12062 Seated Leg Curl,VR2 Seated Leg Curl,0.8,llm,735898.0,Cybex,Patient Care and Exam,False
9,9,12070 Arm Curl,VR2 Arm Curl,0.8,llm,735912.0,Cybex,Patient Care and Exam,False
10,10,4628 - Modular Seated Leg Curl,VR2 Seated Leg Curl,0.7,llm,735898.0,Cybex,Patient Care and Exam,False
11,11,5601 - Modular Lateral Pulldown,VR2 Lat Pulldown,0.7,llm,737728.0,Cybex,Patient Care and Exam,False
12,12,5605 - Modular Chest Press,VR2 Chest Press,0.7,llm,735913.0,Cybex,Patient Care and Exam,False
13,13,5640 - Modular Chest Press,VR2 Chest Press,0.7,llm,735913.0,Cybex,Patient Care and Exam,False
14,14,TRAZER 760S - VIRTUAL REALITY EXERCISE,,0.0,no_match,,Cybex,,False
15,15,625C - Upright Bike,,0.0,no_match,,Cybex,,False
16,16,770R - R Series Upright Bicycle,,0.0,no_match,,Cybex,,False
17,17,CRRL - R Series Recumbent Bicycle,,0.0,no_match,,Cybex,,False
18,18,790T - Treadmill,,0.0,no_match,,Cybex,,False
19,19,771AT - Arc Trainer (Cross Trainer),,0.0,no_match,,Cybex,,False
20,20,772AT - Arc Trainer,,0.0,no_match,,Cybex,,False
21,21,11040 Leg Press,,0.0,no_match,,Cybex,,False
22,22,12180 Tricep Press,,0.0,no_match,,Cybex,,False
23,23,20040 Eagle NX,,0.0,no_match,,Cybex,,False
24,24,4520 - Modular Row / Rear Delt,,0.0,no_match,,Cybex,,False
25,25,5315-91 - Shoulder Tower,,0.0,no_match,,Cybex,,False
26,26,5643 - Modular Leg Press,,0.0,no_match,,Cybex,,False
27,27,"8652-91/8661-91 - Pressing Station,4 Person",,0.0,no_match,,Cybex,,False
28,28,Bravo 8840,,0.0,no_match,,Cybex,,False
29,29,Cybex Cable Column,,0.0,no_match,,Cybex,,False
0,0,VMFSPEVAP-32 - Spevap,,0.0,no_match,,"United Products & Instruments, Inc.",,False
0,0,P15800-28 - Edge Stand,Edge,0.8,llm,756497.0,FUJIFILM SonoSite,Ultrasound,False
1,1,P21432-04 - Sonosite SII Cart,SonoSite SII,0.9,llm,768315.0,FUJIFILM SonoSite,Ultrasound,False
2,2,P21432-06 - Sonosite SII Cart,SonoSite SII,0.9,llm,768315.0,FUJIFILM SonoSite,Ultrasound,False
3,3,P21432-55 - Sonosite SII Cart,SonoSite SII,0.9,llm,768315.0,FUJIFILM SonoSite,Ultrasound,False
4,4,P25002-20 - PX Stand,Sonosite PX,0.8,llm,795324.0,FUJIFILM SonoSite,Ultrasound,False
5,5,P28354-45 - Sonosite LX,Sonosite LX,0.95,llm,799623.0,FUJIFILM SonoSite,Ultrasound,False
6,6,L21591-12 - Sonosite Edge II,Sonosite Edge II,0.95,llm,769637.0,FUJIFILM SonoSite,Ultrasound,False
7,7,P09417-37 - Sonosite S-Cath,S-Cath,0.9,llm,790083.0,FUJIFILM SonoSite,Ultrasound,False
8,8,P20680-17 - Sonosite Edge II,Sonosite Edge II,0.95,llm,769637.0,FUJIFILM SonoSite,Ultrasound,False
9,9,P20883-10 - Sonosite SII,SonoSite SII,0.95,llm,768315.0,FUJIFILM SonoSite,Ultrasound,False
10,10,P20883-12 - Sonosite SII,SonoSite SII,0.95,llm,768315.0,FUJIFILM SonoSite,Ultrasound,False
11,11,P20883-14 - Sonosite SII,SonoSite SII,0.95,llm,768315.0,FUJIFILM SonoSite,Ultrasound,False
12,12,P24550-02 - Sonosite SII,SonoSite SII,0.95,llm,768315.0,FUJIFILM SonoSite,Ultrasound,False
13,13,P24550-41 - Sonosite SII,SonoSite SII,0.95,llm,768315.0,FUJIFILM SonoSite,Ultrasound,False
14,14,P25000-30 - Sonosite PX 2.1,Sonosite PX,0.9,llm,795324.0,FUJIFILM SonoSite,Ultrasound,False
15,15,"741-0014 ELECSYS2010 - Analyzer, Chemical",,0.0,no_match,,FUJIFILM SonoSite,,False
16,16,FDR D-EVO Suite FSx,,0.0,no_match,,FUJIFILM SonoSite,,False
17,17,800051284 - FDR Go PLUS,,0.0,no_match,,FUJIFILM SonoSite,,False
18,18,Oasis XP 1.3T Open MRI,,0.0,no_match,,FUJIFILM SonoSite,,False
19,19,Arietta 850,,0.0,no_match,,FUJIFILM SonoSite,,False
20,20,L07003-01 - Sonosite X-Porte,,0.0,no_match,,FUJIFILM SonoSite,,False
21,21,P19220-77 - Sonosite X-Porte,,0.0,no_match,,FUJIFILM SonoSite,,False
22,22,Sonosite ST (L31500),,0.0,no_match,,FUJIFILM SonoSite,,False
23,23,L05403-56 - Sonosite M-OB/GYN Office,,0.0,no_match,,FUJIFILM SonoSite,,False
24,24,P08189-81 - Sonosite M-Series,,0.0,no_match,,FUJIFILM SonoSite,,False
25,25,P09417-91 - Sonosite S-Nerve,,0.0,no_match,,FUJIFILM SonoSite,,False
0,0,52R - C521R Exercise Bike,C521R,0.9,llm,799756.0,SportsArt,Patient Care and Exam,False
1,1,E875 - E875 Elliptical,,0.0,no_match,,SportsArt,,False
2,2,C52U - C52U Stationary Bike,,0.0,no_match,,SportsArt,,False
3,3,6300HR - 6300Hr Treadmill,,0.0,no_match,,SportsArt,,False
0,0,818E Ergomedic,818 E,0.95,llm,735906.0,Monark Exercise,Patient Care and Exam,False
0,0,AD4 - Schwinn Airdyne,Airdyne,0.7,llm,792738.0,Schwinn,General Biomedical,False
1,1,AD6 - Schwinn Airdyne,Airdyne AD-6,0.95,llm,796095.0,Schwinn,General Biomedical,False
0,0,Echo Bike,,0.9,no_match,,Rogue,,False
0,0,MF B200,,0.0,no_match,,Magnum,,False
0,0,OSC-XX Bike,,0.0,no_match,,Life Fitness,,False
1,1,INTS-ALLLX-02 - Integrity Series Treadmill,,0.0,no_match,,Life Fitness,,False
2,2,G7 Home Gym,,0.0,no_match,,Life Fitness,,False
0,0,UC400 - True Fitness C400,,0.0,no_match,,True Fitness,,False
0,0,U-ES - Endurance Upright Cycle,,0.0,no_match,,Matrix Instruments,,False
1,1,R-PS-TOUCH,,0.0,no_match,,Matrix Instruments,,False
2,2,1010 - Matrix Video Imager,,0.0,no_match,,Matrix Instruments,,False
3,3,1020 - MATRIX VIDEO IMAGER,,0.0,no_match,,Matrix Instruments,,False
4,4,1021 - MATRIX VIDEO IMAGER,,0.0,no_match,,Matrix Instruments,,False
5,5,6000 - IMAGE CAMERA,,0.0,no_match,,Matrix Instruments,,False
0,0,T4R Cross Trainer,T4R,0.9,llm,759870.0,NuStep,General Biomedical,False
1,1,T5XR Cross Trainer,T5XR,0.9,llm,768836.0,NuStep,General Biomedical,False
2,2,TRS4000 - Reclined Bike,TRS 4000,0.95,llm,735682.0,NuStep,Patient Care and Exam,False
0,0,8700 LTD,8700,0.9,llm,799072.0,Landice,General Biomedical,False
1,1,L7 RTM,L7,0.95,llm,735796.0,Landice,General Biomedical,False
2,2,L9 RTM,,0.8,no_match,,Landice,,False
0,0,AU640,AU640,,exact,798133.0,Olympus,General Laboratory,True
1,1,ESG-400,ESG-400,,exact,760591.0,Olympus,Surgery,True
2,2,CV-170,CV-170,,exact,768192.0,Olympus,Hardware,True
3,3,CV-190,CV-190,,exact,759582.0,Olympus,Endoscopy,True
4,4,OTV-S190,OTV-S190,,exact,770432.0,Olympus,Hardware,True
5,5,UCR,UCR,,exact,752501.0,Olympus,Surgery,True
6,6,OFP-2,OFP-2,,exact,760592.0,Olympus,General Biomedical,True
7,7,CLV-160,CLV-160,,exact,3019.0,Olympus,Endoscopy,True
8,8,CLV-190,CLV-190,,exact,761982.0,Olympus,Endoscopy,True
9,9,CLV-S190,CLV-S190,,exact,790834.0,Olympus,Endoscopy,True
10,10,BHA,BHA,,exact,742441.0,Olympus,General Laboratory,True
11,11,BHTU,BHTU,,exact,3268.0,Olympus,General Laboratory,True
12,12,BX40,BX40,,exact,3269.0,Olympus,General Laboratory,True
13,13,BX40F-3,bx40f3,,skip_special_chars,,Olympus,,False
14,14,BX40F-4,bx40f4,,skip_special_chars,,Olympus,,False
15,15,BX41TF,BX41TF,,exact,749179.0,Olympus,General Laboratory,True
16,16,BX43,BX43,,exact,797432.0,Olympus,General Laboratory,True
17,17,BX43F,BX43F,,exact,753135.0,Olympus,General Laboratory,True
18,18,BX45TF,BX45TF,,exact,756043.0,Olympus,General Laboratory,True
19,19,BX46F,BX46F,,exact,760753.0,Olympus,General Laboratory,True
20,20,BX51,BX51,,exact,5446.0,Olympus,General Laboratory,True
21,21,CHT,CHT,,exact,752522.0,Olympus,General Laboratory,True
22,22,CKX41,CKX41,,exact,749852.0,Olympus,General Laboratory,True
23,23,CX23,CX23,,exact,788099.0,Olympus,General Laboratory,True
24,24,CX31,CX31,,exact,11550.0,Olympus,General Laboratory,True
25,25,SZ40,SZ40,,exact,763928.0,Olympus,General Laboratory,True
26,26,OEV-261H,OEV-261H,,exact,750914.0,Olympus,Hardware,True
27,27,OEV-262H,OEV-262H,,exact,767525.0,Olympus,Patient Monitoring Systems,True
28,28,OEP-3,OEP-3,,exact,12878.0,Olympus,Printer / Copier,True
29,29,OEP-4,OEP-4,,exact,12879.0,Olympus,Printer / Copier,True
30,30,OEP-5,OEP-5,,exact,760307.0,Olympus,Printer / Copier,True
31,31,EU-ME2,EU-ME2,,exact,767529.0,Olympus,Ultrasound,True
32,32,MU-1,MU-1,,exact,770431.0,Olympus,,True
33,33,WM-NP2 - Video Cart,WM-NP2,0.9,llm,798320.0,Olympus,Hardware,False
34,34,VS20-BU-L - Vs200,VS200,0.8,llm,797914.0,Olympus,Histology,False
35,35,VS20-Loader - Vs200 Slide Loader System,VS200,0.8,llm,797914.0,Olympus,Histology,False
36,36,OER-Pro - Oer-Pro,OER-PRO,0.95,llm,756872.0,Olympus,Sterilization,False
37,37,MAJ-1720 - Probe Driving Unit,MAJ-1720,0.95,llm,768236.0,Olympus,Endoscopy,False
38,38,UES-40 SURGMASTER - Esu,UES-40,0.9,llm,752518.0,Olympus,Surgery,False
39,39,USG-400 - Ultrasonic Generator,USG-400,0.95,llm,798694.0,Olympus,Surgery,False
40,40,"CV-140 - Video, Processor",CV-140,0.95,llm,736903.0,Olympus,Endoscopy,False
41,41,"CV-160 - Video, Processor",CV-160,0.95,llm,736963.0,Olympus,Hardware,False
42,42,LF-GP - Lf-Gp Flexible Laryngoscopes,LF-GP,0.95,llm,761208.0,Olympus,Endoscopy,False
43,43,TFL-SLS - Soltive Pro,SOLTIVE,0.8,llm,,Olympus,,False
44,44,"CLK-4 - Light, Fiberoptic",CLK-4,0.95,llm,11100.0,Olympus,Endoscopy,False
45,45,"CLV-U20 - Light, Xenon",CLV-U20,0.95,llm,3021.0,Olympus,Endoscopy,False
46,46,SPL-G - Shockpulse-Se,ShockPulse SE,0.8,llm,798275.0,Olympus,,False
47,47,CX31-045,CX31,0.8,llm,11550.0,Olympus,General Laboratory,False
48,48,CX41RF,CX41,0.8,llm,11551.0,Olympus,General Laboratory,False
49,49,CX43RF,CX43,0.8,llm,799758.0,Olympus,General Laboratory,False
50,50,AU600 -,,0.0,no_match,,Olympus,,False
51,51,MAJ-174,,0.0,no_match,,Olympus,,False
52,52,WM-D60,,0.0,no_match,,Olympus,,False
53,53,WM-DP3,,0.0,no_match,,Olympus,,False
54,54,WM-WP1,,0.0,no_match,,Olympus,,False
55,55,SC-SX19-A1A11,,0.0,no_match,,Olympus,,False
56,56,CVL-190,,0.0,no_match,,Olympus,,False
57,57,"TDO - Light,Microscope,Pointer",,0.0,no_match,,Olympus,,False
58,58,WA97020A - CLL V1 LED,,0.0,no_match,,Olympus,,False
59,59,208779,,0.0,no_match,,Olympus,,False
60,60,BH,,0.0,no_match,,Olympus,,False
61,61,BH-2,,0.0,no_match,,Olympus,,False
62,62,BHS,,0.0,no_match,,Olympus,,False
63,63,BY-2,,0.0,no_match,,Olympus,,False
64,64,CH,,0.0,no_match,,Olympus,,False
65,65,Labophot II,,0.0,no_match,,Olympus,,False
66,66,03T8460,,0.0,no_match,,Olympus,,False
67,67,"1528L - Accutouch 15"" Monitor",,0.0,no_match,,Olympus,,False
68,68,C84,,0.0,no_match,,Olympus,,False
69,69,OEV-191,,0.0,no_match,,Olympus,,False
70,70,UP20,,0.0,no_match,,Olympus,,False
71,71,Alt-Pro,,0.0,no_match,,Olympus,,False
0,0,9-3573-MUSAP3 - S Series S-Trx 3573 Treadmill,Treadmill,0.8,llm,757763.0,Star Trac,General Biomedical,False
1,1,9-9051-MUNBPO - E-Trx,TRX,0.7,llm,796204.0,Star Trac,General Biomedical,False
0,0,L300 Plus System - L300 Plus System,L300,0.9,llm,753650.0,Bioness,General Biomedical,False
1,1,BIT-2055 - Bioness Integrated Therapy System,,0.0,no_match,,Bioness,,False
0,0,40,,0.9,no_match,,Elgin,,False
0,0,Body Solid Cable Machines,,0.8,no_match,,Body-Solid,,False
0,0,Multi-Hip HD-2000,,0.0,no_match,,Hoist,,False
0,0,Odyssey HF - High Freq. Rad Unit,Odyssey HF,0.9,llm,803226.0,"Quantum Medical Imaging, LLC",Diagnostic Imaging,False
1,1,Quantum Multi-Hip Machine,,0.0,no_match,,"Quantum Medical Imaging, LLC",,False
0,0,Skeeter Oto-Tool,,0.0,no_match,,Xomed,,False
0,0,850 FREEWHEELER - Drill,,,no_match,,Dremel Manufacturing Company,,False
0,0,"SU-6200 - Sander,Orbital Pad",,0.9,no_match,,Ryobi,,False
0,0,X35 Micromotor Laboratory Handpeice,X35,0.95,llm,791761.0,Buffalo Dental Manufacturing,Dental,False
1,1,PSWTURBOAS - Smoke Evacuator,PSW Turbo,0.9,llm,764954.0,Buffalo Dental Manufacturing,Safety & Security,False
0,0,Fibrinotherm - Fibrinotherm,Fibrinotherm,1.0,llm,760126.0,Baxter,General Laboratory,False
1,1,PrismaFlo II,PrismaFlo,0.9,llm,794995.0,Baxter,Dialysis and Renal Therapy,False
2,2,AUTOSCAN 4 -,,0.0,no_match,,Baxter,,False
3,3,"NE-8000 - Analyzer, Hematology",,0.0,no_match,,Baxter,,False
4,4,B7039-3 -,,0.0,no_match,,Baxter,,False
5,5,T87052 - Sealer,,0.0,no_match,,Baxter,,False
6,6,5C9320 - AMIA Automated PD System,,0.0,no_match,,Baxter,,False
7,7,0600012 - Easyspray Pressure Regulator,,0.0,no_match,,Baxter,,False
8,8,"59PXCAL - Simulator,Blood Pressure",,0.0,no_match,,Baxter,,False
9,9,"NAMIC - Simulator, Bp",,0.0,no_match,,Baxter,,False
10,10,"SAKURA DRS-601 - Stainer,Slide",,0.0,no_match,,Baxter,,False
11,11,K-20 - Kpad Control,,0.0,no_match,,Baxter,,False
0,0,ML4 - LED,,0.0,no_match,,HEINE Optotechnik,,False
0,0,HG-501A - Master Heat Gun,HG-501A,0.95,llm,799073.0,Master Appliance,General Laboratory,False
1,1,10008 - Master-Mite,,0.0,no_match,,Master Appliance,,False
0,0,R4140 - Mixing Device,R4140,1.0,llm,792368.0,American Dade,General Laboratory,False
1,1,R4185-10 - Tube Rocker,R4185-10,1.0,llm,752395.0,American Dade,General Laboratory,False
2,2,"B6990 - Bath, Dry",,0.0,no_match,,American Dade,,False
3,3,"S8252-1 - Stirrer, Magnetic",,0.0,no_match,,American Dade,,False
4,4,C6541 - Timer,,0.0,no_match,,American Dade,,False
0,0,H1001-M Incu-Shaker Mini,Incu-Shaker 10C,0.7,llm,762226.0,Benchmark Scientific,General Laboratory,False
1,1,BSH1001,,0.0,no_match,,Benchmark Scientific,,False
2,2,B1000-E BactiZapper Safe Infrared Micro Sterilizer,,0.0,no_match,,Benchmark Scientific,,False
0,0,SpeciMix M26125 -,Speci-max,0.7,llm,752265.0,Barnstead,General Laboratory,False
1,1,DB 5925E - Dry Bath,,0.0,no_match,,Barnstead,,False
2,2,11-690-650F -,,0.0,no_match,,Barnstead,,False
3,3,M 37615 -,,0.0,no_match,,Barnstead,,False
0,0,"DB16525 - Bath, Dry",,0.0,no_match,,Thermolyne Corporation,,False
1,1,"DB591SE - Bath, Dry",,0.0,no_match,,Thermolyne Corporation,,False
2,2,16715 - Mixing Device,,0.0,no_match,,Thermolyne Corporation,,False
3,3,M16715 - Mixing Device,,0.0,no_match,,Thermolyne Corporation,,False
4,4,M37615,,0.0,no_match,,Thermolyne Corporation,,False
0,0,6198-SC Insuflow - Laparoscopic Conditioning Device,6198-SC,0.9,llm,799014.0,Lexion Medical,Surgery,False
0,0,VAR2-PoE-w4-1 - Vario 2 Medium Range White-Light Poe Illuminator,,1.0,no_match,,RayTec,,False
0,0,Aquarius CT,Aquarius CT,,exact,768138.0,Laborie,Chemistry,True
1,1,07-9000 - Primesight Unity 9000,Primesight Unity,0.9,llm,,Laborie,,False
0,0,TP101-HN - Tele Pack+,Tele Pack +,0.9,llm,801487.0,Karl Storz,Endoscopy,False
1,1,201320-20 - 175 Watt Xenon,,0.0,no_match,,Karl Storz,,False
0,0,B Hemoglobin -,,0.0,no_match,,Hemocue,,False
0,0,NOVA MICROCINERATOR - Incinerator S3011,,1.0,no_match,,Argos Technologies,,False
0,0,NDB-056 -,,0.0,no_match,,"Scientific Industries, Inc.",,False
1,1,T 7 -,,0.0,no_match,,"Scientific Industries, Inc.",,False
0,0,MCO-18AIC(UV),MCO-18AIC,0.95,llm,753081.0,Sanyo,General Laboratory,False
0,0,5355 - Thermomixer R,Thermomixer R,0.9,llm,751150.0,Eppendorf,General Laboratory,False
0,0,G380,G380,,exact,752096.0,Unico,General Laboratory,True
1,1,L-RT30C - L-Rt30C,L RT 30 C,0.9,llm,799091.0,Unico,General Laboratory,False
2,2,L-TTR100 - L-Ttr100,L-TTR-100,0.95,llm,800061.0,Unico,General Laboratory,False
3,3,IP730,,0.0,no_match,,Unico,,False
0,0,6000 CMS - Ambulatory Infusion,Curlin 6000 CMS,0.9,llm,801749.0,Curlin Medical,Infusion Pumps,False
0,0,8120 Alaris PCA Module,8120,0.9,llm,789538.0,Alaris Medical Systems,Infusion Pumps,False
1,1,8300 Alaris ETCO2 Module,8300,0.9,llm,799638.0,Alaris Medical Systems,Infusion Pumps,False
2,2,8015 Alaris IV Pump Controller (PC),PC 8015,0.95,llm,769649.0,Alaris Medical Systems,Infusion Pumps,False
3,3,8100 Alaris Large Volume Pump Module (LVP),8100,0.9,llm,768838.0,Alaris Medical Systems,Infusion Pumps,False
4,4,8110 Syringe Pump Module,Syringe Module 8110,0.95,llm,10672.0,Alaris Medical Systems,Infusion Pumps,False
5,5,2080A Temp Plus,2080A,0.85,llm,793043.0,Alaris Medical Systems,Patient Care and Exam,False
6,6,2180 Turbo Temp,2180,0.85,llm,737426.0,Alaris Medical Systems,Patient Care and Exam,False
7,7,"2080B - 2080B Temp Plus, Oral/Rectal",,0.5,no_match,,Alaris Medical Systems,,False
8,8,"2080D - Temp Plus, Oral/Rectal",,0.5,no_match,,Alaris Medical Systems,,False
9,9,"2085D - Temp Plus, Oral/Rectal",,0.5,no_match,,Alaris Medical Systems,,False
10,10,2185 - Turbo Temp,,0.5,no_match,,Alaris Medical Systems,,False
0,0,903-00039 - Belmont Rapid Infuser (RI-2),RI-2,0.95,llm,770543.0,Belmont Instrument,Contrast Media Injectors and Accessories,False
1,1,FMS2000 - Belmont Rapid Infuser,FMS 2000,0.9,llm,14772.0,Belmont Instrument,General Biomedical,False
0,0,382400 - Kangaroo E-Pump,Kangaroo,0.9,llm,798148.0,Covidien,Infusion Pumps,False
1,1,ILS-0726-PS - Super Dimension Planning Station,superDimension,0.85,llm,760738.0,Covidien,Surgery,False
2,2,30397 - Genius Calibrator,,0.0,no_match,,Covidien,,False
3,3,Genius 3,,0.0,no_match,,Covidien,,False
0,0,20792-04-89 - Plum A+ Infusion System,,0.8,no_match,,ICU Medical,,False
0,0,XN-10,XN-10,,exact,795460.0,"Sysmex America, Inc.",General Laboratory,True
1,1,SP-50,SP-50,,exact,795554.0,"Sysmex America, Inc.",,True
2,2,CA-1500,Sysmex CA-1500,1.0,llm,8203.0,"Sysmex America, Inc.",General Laboratory,False
3,3,CA-560,Sysmex CA-560,1.0,llm,679.0,"Sysmex America, Inc.",General Laboratory,False
4,4,SF-3000,Sysmex SF-3000,1.0,llm,756.0,"Sysmex America, Inc.",General Laboratory,False
5,5,XN-450,Sysmex XN-450,1.0,llm,769522.0,"Sysmex America, Inc.",General Laboratory,False
6,6,CA-660,Sysmex CA-660,1.0,llm,759746.0,"Sysmex America, Inc.",General Laboratory,False
7,7,CS-2500,Sysmex CS-2500,1.0,llm,786415.0,"Sysmex America, Inc.",General Laboratory,False
8,8,UF-100 -,Sysmex UF-100,0.95,llm,757.0,"Sysmex America, Inc.",General Laboratory,False
9,9,DI60 - XN9100,Sysmex CS-2500,0.5,llm,786415.0,"Sysmex America, Inc.",General Laboratory,False
10,10,CF-70,,0.0,no_match,,"Sysmex America, Inc.",,False
11,11,AH258209,,0.0,no_match,,"Sysmex America, Inc.",,False
12,12,I5 XN-IPU,,0.0,no_match,,"Sysmex America, Inc.",,False
0,0,CVi Standard,ACIST Cvi,0.9,llm,10850.0,ACIST Medical Systems,Contrast Media Injectors and Accessories,False
0,0,Dupel,Dupel,,exact,738442.0,EMPI,General Laboratory,True
1,1,199250-001 - Epix Vt,Epix VT,0.95,llm,14129.0,EMPI,General Biomedical,False
2,2,SELECT 1.5 - Tens Unit,Select,0.9,llm,14132.0,EMPI,General Biomedical,False
